tstamp,Any Other,Coalition Majority,Coalition Minority,Labor Majority,Labor Minority
2025-04-12 09:05:05.620865,0.0060271576633537,0.05353534159802404,0.18202016143328176,0.3250360025594317,0.4333813367459089
2025-04-12 12:05:07.425929,0.005907678050852367,0.0524740815105122,0.19823541903971273,0.3185926377423955,0.4247901836565273
2025-04-12 15:05:04.913584,0.005873654359297535,0.05217187107376046,0.1970937351675395,0.3225170211832465,0.42234371821615607
2025-04-12 16:34:02.795233,0.005873654359297535,0.05217187107376046,0.1970937351675395,0.3225170211832465,0.42234371821615607
2025-04-12 18:05:05.646103,0.005873654359297535,0.05217187107376046,0.1970937351675395,0.3225170211832465,0.42234371821615607
2025-04-12 21:05:05.286146,0.005873654359297535,0.05217187107376046,0.1970937351675395,0.3225170211832465,0.42234371821615607
2025-04-12 23:05:04.915702,0.005918646790660752,0.059581044359318235,0.19860348119772744,0.31031793937144914,0.4255788882808445
2025-04-13 06:05:05.040972,0.005918646790660752,0.059581044359318235,0.19860348119772744,0.31031793937144914,0.4255788882808445
2025-04-13 09:05:05.212959,0.005918646790660752,0.059581044359318235,0.19860348119772744,0.31031793937144914,0.4255788882808445
2025-04-13 12:05:04.746086,0.005918646790660752,0.059581044359318235,0.19860348119772744,0.31031793937144914,0.4255788882808445
2025-04-13 15:05:05.703513,0.005866631901440583,0.05905742780783521,0.19685809269278404,0.295287139039176,0.4429307085587641
2025-04-13 18:05:05.531899,0.005897932250787448,0.06361341213349318,0.197908393304201,0.28728637737706597,0.4452938849344523
2025-04-13 20:25:48.436361,0.005873654359297535,0.05217187107376046,0.1970937351675395,0.3225170211832465,0.42234371821615607
2025-04-13 21:05:06.212013,0.005873654359297535,0.05217187107376046,0.1970937351675395,0.3225170211832465,0.42234371821615607
2025-04-13 23:05:05.470157,0.005910706538395711,0.05950111248651682,0.19833704162172272,0.33056173603620453,0.40568940331716014
2025-04-14 06:05:04.359539,0.005964478218609172,0.060042414067332336,0.2001413802244411,0.3335689670407352,0.4002827604488822
2025-04-14 09:05:06.127643,0.005964478218609172,0.060042414067332336,0.2001413802244411,0.3335689670407352,0.4002827604488822
2025-04-14 12:05:04.368309,0.005964478218609172,0.060042414067332336,0.2001413802244411,0.3335689670407352,0.4002827604488822
2025-04-14 15:05:05.786266,0.005910706538395711,0.05950111248651682,0.19833704162172272,0.33056173603620453,0.40568940331716014
2025-04-14 18:05:05.915271,0.005910706538395711,0.05950111248651682,0.19833704162172272,0.33056173603620453,0.40568940331716014
2025-04-14 19:11:46.242383,0.005880137930475257,0.05222946044128022,0.17758016550035277,0.3415003182699091,0.4228099178579827
2025-04-14 20:57:20.647199,0.006007640486362143,0.060476914229378904,0.18143074268813672,0.3489052744002629,0.40317942819585934
2025-04-14 21:05:05.254278,0.006007640486362143,0.060476914229378904,0.18143074268813672,0.3489052744002629,0.40317942819585934
2025-04-14 23:05:05.449492,0.006030309921382626,0.06070511987525176,0.1821153596257553,0.3372506659736209,0.4138985446039893
